trial,score,kp1,kp2,kd1,kd2,diverged,diverge_time_s,steps_completed,ee_err_mean,ee_err_max,ee_err_rms,ee_err_final,q_err_mean,q_err_max,q_err_std,theta_err_mean,theta_err_max,delta_mean,delta_max,delta_std,tau_mean,tau_max,tau1_mean,tau2_mean,tau_sat_fraction,wall_disp_mean,wall_disp_max,wall_disp_std,contact_fraction,contact_steps,elapsed_s
305,80.045102,57.25,3.74,0.87,1.26,0,nan,1001,2.137834775528784,3.495328026708041,2.298862919146421,1.1919116747082903,2.1669667770278833,3.967813405416651,0.7447354864644077,15.244259458666258,19.39680042682863,15.275406756956837,16.07876351179799,1.3074059061936212,262.40452223845926,282.842712474619,10.114291603579684,0.12308142390816533,0.993006993006993,0.0062499030754679715,0.013241616659723725,0.004070110303609651,0.00999000999000999,10,0.78
306,88.259899,57.25,3.74,1.16,0.54,0,nan,1001,2.710067517801941,3.491836891129661,2.819833318580907,2.3409880345296448,3.185994236311536,4.55826104346755,0.9149428755135744,15.436006482629812,17.787543967445636,15.234070386147415,16.72821182786337,1.724215169324162,272.96319779071524,282.842712474619,10.737905346130658,0.09830512315153277,0.987012987012987,0.01472208334032113,0.019126932561655093,0.004415690634224146,0.004995004995004995,5,0.78
307,86.235972,57.25,3.74,1.16,0.72,0,nan,1001,2.46340465476846,3.490236215943906,2.626664192958768,3.2571894168239663,2.9885327990100232,4.647136685623875,1.029473798967394,15.455310110352801,17.779979318219972,15.283338455020825,16.70414138836974,1.5371065971096485,274.21788381367895,282.842712474619,9.479883870905303,0.1347954352510395,0.99000999000999,0.010777809906968054,0.017257896919716093,0.005109093010451187,0.005994005994005994,6,0.78
308,86.144873,57.25,3.74,1.16,0.9,0,nan,1001,2.4551806283717355,3.4972923959361806,2.6168552313115487,3.281222735860203,2.9938578607564232,4.635875834651985,1.035392564690194,15.476829554510063,17.782099824476536,15.304453790345077,16.704300458174746,1.432683179706924,274.42310848155955,282.842712474619,9.642115247104666,0.16761131827760112,0.9920079920079921,0.009731825705785044,0.014778875819480357,0.005082902531154118,0.006993006993006993,7,0.78
309,85.523379,57.25,3.74,1.16,1.08,0,nan,1001,2.412177140652185,3.490987046536828,2.5823503771921614,2.3766364411210708,2.823337197982984,4.6993558393967625,1.0201468690343254,15.470831868277367,17.78134591392114,15.326734432844557,16.70864269979487,1.3560111988438224,275.6774717067064,282.842712474619,7.825432392968644,0.09253100061941695,0.9920079920079921,0.00813235644321023,0.013325444324172452,0.00308493130549828,0.006993006993006993,7,0.78
310,87.720796,57.25,3.74,1.16,1.26,0,nan,1001,2.6319798347318337,3.4878351810340935,2.7642731601744557,3.188255863990736,3.0394629692511277,4.725176426954638,0.9649541317179379,15.506530107971694,17.781744618833773,15.328082501815645,16.709365009731453,1.3008870746762637,274.94849952122576,282.842712474619,9.340794394160453,0.12267624888542834,0.993006993006993,0.022349081325013693,0.03821089086440909,0.012925247474501305,0.005994005994005994,6,0.78
311,73.55788,57.25,3.74,1.45,0.54,0,nan,1001,1.4071263812008004,3.289527825405423,1.5143661645565791,3.289527825405423,1.7284954969900785,2.8624144866895445,0.3534433318155473,15.20474390830724,18.6904074576125,15.309648673931244,16.3039810782002,1.6969775586321245,279.85459585788664,282.842712474619,0.2572399392756084,0.09753140144425357,0.989010989010989,0.009444159215566647,0.02007077537910941,0.007221462918675646,0.027972027972027972,28,0.78
312,72.23071,57.25,3.74,1.45,0.72,0,nan,1001,1.28884342283382,2.065801806739084,1.3711256628929485,1.1648254584093207,1.7141086429360184,2.217302603550652,0.3350855125193876,15.240263509455765,18.103683750611722,15.349214538265603,16.27533150777016,1.5317774211091606,280.22679997267517,282.842712474619,0.2560080444400119,0.13608762044593398,0.99000999000999,0.008799517458454099,0.016108892169489884,0.004132950768394673,0.03396603396603397,34,0.78
313,71.892053,57.25,3.74,1.45,0.9,0,nan,1001,1.2536561051121256,1.9053305552289557,1.320569751673442,1.0898497881448395,1.7115630741179426,2.2099147025331582,0.33550131949760825,15.261169704115217,18.06017775665751,15.37144087366787,16.278162146400753,1.428633935937075,280.49727990319695,282.842712474619,0.25776277157265265,0.16742238077867425,0.9920079920079921,0.008566474120668334,0.022473561480472325,0.006220290334852288,0.03996003996003996,40,0.85
314,83.585376,57.25,3.74,1.45,1.08,0,nan,1001,2.2585433414799225,3.480065109393846,2.4337347124264856,2.933015637682184,3.0540825708399604,4.720610490696424,1.1210470860815858,15.523670074449399,19.80047310285181,15.37895925836851,16.27822389545241,1.3522788405450248,280.65864480710513,282.842712474619,0.24752711521911008,0.09228963155618232,0.9920079920079921,0.00962939218879078,0.019716470528554478,0.008261464500033436,0.005994005994005994,6,0.78
315,82.389963,57.25,3.74,1.45,1.26,0,nan,1001,2.173807644694091,3.462133484776119,2.364693447689555,2.502289558560245,2.8177152191269044,4.699193114005497,1.0984457594768875,15.485153067028305,19.83519406983677,15.39006546344459,16.278249919636202,1.2962748158110147,280.7970068385916,282.842712474619,0.23924551373707967,0.12230490437923845,0.993006993006993,0.005218449144013647,0.009093992360519481,0.0023641528618273356,0.017982017982017984,18,0.77
316,86.760679,57.25,3.74,1.74,0.54,0,nan,1001,2.5295596453920157,3.4714592643995426,2.6415611283027376,3.0406341315999983,3.471550392711485,4.7343404154519035,0.9517841409075091,15.608729468601911,18.70173685763919,15.30921430602793,16.489499299503837,1.6860458301604009,279.88093882205817,282.842712474619,-0.030523471317666133,0.09747132093273038,0.989010989010989,0.018872953066534356,0.025957992921995004,0.007862213194540143,0.00999000999000999,10,0.77
317,85.407971,57.25,3.74,1.74,0.72,0,nan,1001,2.393653038349484,3.4449416565708577,2.528899479634995,2.6733396337800657,3.3693746912620317,4.695091250228662,1.056419757910911,15.62916789381252,18.661413194815076,15.346801324921708,16.465928243754664,1.527704183405151,280.2480241013662,282.842712474619,-0.03307265270374849,0.13699451214155703,0.99000999000999,0.005262646943987865,0.011178958700357816,0.0029062805899072457,0.01098901098901099,11,0.76
318,85.523382,57.25,3.74,1.74,0.9,0,nan,1001,2.375569597090247,3.4153524470633925,2.51910794993711,2.4756258675806455,3.3431259609240174,4.682376617793329,1.0594955035538216,15.644353194003765,18.661894600944805,15.367776545763519,16.467516454253825,1.4266229906962413,280.50694293686627,282.842712474619,-0.043540241967505194,0.1672658115078904,0.9920079920079921,0.016675548961214186,0.030136432570769613,0.009588910842405644,0.00999000999000999,10,0.78
319,87.149406,57.25,3.74,1.74,1.08,0,nan,1001,2.6112004957080455,3.495759533943961,2.692907302397398,2.500974629437523,3.5664718259135295,4.683788696805866,0.8834183268439153,15.695352655218153,18.64903944827061,15.378843792939136,16.45407414354847,1.35136815832285,280.58177389591896,282.842712474619,-0.12091185346469104,0.09200638726638222,0.9920079920079921,0.008629255153061396,0.01524245801034388,0.00327517457687131,0.007992007992007992,8,0.78
320,86.2906,57.25,3.74,1.74,1.26,0,nan,1001,2.5175605086174153,3.462743293213609,2.6315553185324623,2.919146815242332,3.433024054533721,4.7250440646073875,0.9715717897399127,15.679002227727073,18.6656021298633,15.387927591338542,16.404935391796975,1.2956800597607825,280.6431068410326,282.842712474619,-0.05997348697339792,0.12203484195015653,0.993006993006993,0.015367510576043604,0.019685329536165527,0.005794894300106084,0.01098901098901099,11,0.78
321,86.986556,57.25,3.74,2.03,0.54,0,nan,1001,2.5656177291304614,3.49185818216393,2.6723605155497396,3.00020568017054,3.4912941507863344,4.703977646876097,0.9224261282290229,15.619682421247708,18.678460621528757,15.3179118320588,16.489067442027444,1.6294783509786526,280.27521227896307,282.842712474619,0.02885207832459546,0.10199772584674001,0.991008991008991,0.01459639473384789,0.02123203361464316,0.006194936601946123,0.012987012987012988,13,0.8
322,85.364988,57.25,3.74,2.03,0.72,0,nan,1001,2.391305549915132,3.432666129188083,2.527348433880591,2.9410661208344804,3.3019054559638166,4.706665971974791,1.0661961783669451,15.618009273584143,18.68810271116737,15.349319014511126,16.464997433498493,1.5148089177994717,280.52314285727937,282.842712474619,0.02881355599121533,0.1352802201833754,0.991008991008991,0.01496286113629749,0.020691383633903108,0.005726348550479016,0.013986013986013986,14,0.79
323,86.677256,57.25,3.74,2.03,0.9,0,nan,1001,2.555986244050485,3.480756094725385,2.6627673301541255,2.5908661681206477,3.484202980014345,4.694329413265491,0.9301324629722644,15.670392543367063,18.691288061916477,15.370135208567483,16.46609278053414,1.424130562212554,280.7118039659946,282.842712474619,0.028703190842525483,0.16716511472354292,0.9920079920079921,0.004699564129832323,0.008361771860041351,0.0019248186859566513,0.012987012987012988,13,0.79
324,86.440575,57.25,3.74,2.03,1.08,0,nan,1001,2.514573958041742,3.4804343512050746,2.6220937894472174,3.1982044148112068,3.5308316630618366,4.710917959354544,0.9461214547654361,15.692867352933574,18.657169226091618,15.38113545355319,16.4663846271038,1.3502865440501939,280.8481471222592,282.842712474619,0.027557320660432653,0.09204802751554444,0.9920079920079921,0.00032583200988492894,0.0052456410431388515,0.0007794939547506503,0.004995004995004995,5,0.78
325,86.30341,57.25,3.74,2.03,1.26,0,nan,1001,2.485345610393737,3.4916681740348587,2.6019418876735534,3.2482155838837703,3.422458141418145,4.736493107555883,1.0092488949678946,15.682402515673894,18.684482243743446,15.391630293583912,16.46653515116277,1.295169268015817,280.972732279541,282.842712474619,0.0303954334585642,0.12198554115561305,0.993006993006993,0.018425775244385344,0.02652321791329124,0.00887974233379725,0.00999000999000999,10,0.79
326,81.4072,57.25,4.488,0.87,0.54,0,nan,1001,2.2837018234795106,3.4933292297564758,2.465843215700842,2.076689816860305,2.328325057881478,3.9955795066350897,0.8060680859805526,15.170918438612766,19.417322509317025,15.183600263734458,16.009750360922514,1.73840525450118,260.3977026696115,282.842712474619,13.880657800423267,0.09833852289210455,0.987012987012987,0.001790754950640216,0.007621355626267594,0.0020164258851491216,0.007992007992007992,8,0.79
327,75.699153,57.25,4.488,0.87,0.72,0,nan,1001,1.6526250520646568,3.421863101906598,1.7785465697643037,1.0533102611106946,1.866366576039387,3.9552609975085997,0.5422945936948956,15.178353857263115,19.277261709604073,15.241506455781332,16.161997395550657,1.5326220488994822,263.158879774242,282.842712474619,3.193189984345394,0.12471878654933234,0.99000999000999,0.020326422713179172,0.030828114217740583,0.0089884499602376,0.016983016983016984,17,0.79
328,75.665819,57.25,4.488,0.87,0.9,0,nan,1001,1.6453468600462995,3.495766643348811,1.7785797508988381,1.5620573468541177,1.8711577739043974,3.8587126014389663,0.5111321268582543,15.197758360445937,19.090824045510544,15.263331123686346,16.177036919616533,1.4292366545835002,263.39144966255947,282.842712474619,2.966280744424991,0.1618749746222937,0.9920079920079921,0.01262440459898102,0.02363625320294057,0.006986909230276758,0.01998001998001998,20,0.79
329,72.637361,57.25,4.488,0.87,1.08,0,nan,1001,1.3760980313573197,2.1557175043389725,1.451212592052662,2.1534531408551323,1.7365272538504835,2.220756490340352,0.33813896872644944,15.200744444190834,18.13865961238658,15.279911905142692,16.110596899607142,1.3485785249366173,264.069834583129,282.842712474619,1.2503470887526333,0.07240992744815171,0.9920079920079921,0.012347628977958231,0.028890916371644915,0.007080659262273599,0.02097902097902098,21,0.79
330,76.722267,57.25,4.488,0.87,1.26,0,nan,1001,1.7869214390564498,3.490412219263504,1.9576316176359678,1.0423510477839069,2.0184951859072178,4.227906297496771,0.6968057519685672,15.235042203761244,19.49233164091479,15.28220799739099,15.974299587074066,1.2958746338686233,263.0910512011814,282.842712474619,6.0212221943624495,0.1425592157967202,0.993006993006993,0.006075480895073933,0.016352489881310255,0.005222292940557224,0.014985014985014986,15,0.79
331,88.273404,57.25,4.488,1.16,0.54,0,nan,1001,2.7116582351142355,3.492105847600166,2.821064359681783,2.811238068600952,3.2028313221125133,4.550850216374625,0.9068909597432275,15.436910611491417,17.785509729449316,15.232381986098506,16.728931637410724,1.727419082069792,272.840579254637,282.842712474619,10.913612263198987,0.09856152246475013,0.987012987012987,0.012243600373604906,0.01577952208808778,0.004070504324014418,0.002997002997002997,3,0.78
332,88.168628,57.25,4.488,1.16,0.72,0,nan,1001,2.7177659297992416,3.4984627633470167,2.8258464902055755,2.498981383147613,3.207864265042042,4.548551590336804,0.9036721807264418,15.480080935819005,17.783872636233014,15.275975781444963,16.70418910815789,1.5284977676462932,273.33259980605436,282.842712474619,10.922433965062794,0.12540001384506338,0.99000999000999,0.0044853062264628265,0.00929016533091642,0.0015020682691855134,0.006993006993006993,7,0.78
333,87.077659,57.25,4.488,1.16,0.9,0,nan,1001,2.5985296416253627,3.4960042638832713,2.731334142796233,3.2901128782727773,3.0401683247537075,4.673550223231498,0.9875702022598111,15.48424254132427,17.77981105064613,15.305348261250163,16.705275739408574,1.424454457914005,274.44389544106747,282.842712474619,9.64002327113198,0.16185980106597703,0.9920079920079921,0.0033154213261671504,0.008562474872833773,0.002191119785052058,0.007992007992007992,8,0.79
334,85.555799,57.25,4.488,1.16,1.08,0,nan,1001,2.388085883900049,3.4921924648721663,2.568502856283307,2.7832636591960505,2.8823094926537847,4.70255370878707,1.0276113831943137,15.479467644890699,17.784432269686477,15.326614963693963,16.7085764403931,1.3433412558336788,275.34748909751124,282.842712474619,8.452658206659748,0.07258148199143188,0.9920079920079921,0.007340369190639834,0.015113650556204632,0.003891092575194886,0.005994005994005994,6,0.78
335,86.064416,57.25,4.488,1.16,1.26,0,nan,1001,2.439767021244536,3.48993257825869,2.61961553376481,3.255642170170544,2.943110273175221,4.724473654875516,1.0190328385628094,15.496617386036325,17.78278846007886,15.333250939185927,16.709607940195518,1.2892590420911259,275.24222610711615,282.842712474619,8.903351796755345,0.14213570812150167,0.993006993006993,0.00547283750207367,0.01294869486153818,0.0038741296870833117,0.006993006993006993,7,0.78
336,71.940976,57.25,4.488,1.45,0.54,0,nan,1001,1.2564208151165996,1.9555157831026835,1.323208937861018,1.0695611172013266,1.7119136642432606,2.2122771078524024,0.335288393601967,15.200722480422897,18.0681439712301,15.310586492105159,16.30485868485723,1.6996404584412093,279.8515264951252,282.842712474619,0.2573304533610046,0.09764182078347572,0.989010989010989,0.009974206997490062,0.01797523375788049,0.00644029688929017,0.03596403596403597,36,0.79
337,84.36208,57.25,4.488,1.45,0.72,0,nan,1001,2.352721680011343,3.486598167184266,2.5132242485416714,2.6223712545056523,3.135141152020745,4.740021109779666,1.0967585951535712,15.507901201677662,19.816195983405127,15.34724719637874,16.276241981512964,1.5229535894891515,280.24582190986075,282.842712474619,0.25580498028366544,0.1267150686834099,0.99000999000999,0.011705667493369919,0.019932986547655403,0.006250571851867768,0.007992007992007992,8,0.78
338,72.004098,57.25,4.488,1.45,0.9,0,nan,1001,1.249276923263024,2.043223313376645,1.324218167752568,1.2844964811246837,1.7146445196045705,2.214055781528372,0.33481678172091817,15.26203863798153,18.10152935160556,15.371632410118952,16.278187380594055,1.4203489884520797,280.5111883965798,282.842712474619,0.25560477392547626,0.16164751167207214,0.9920079920079921,0.013432972241557541,0.026860497521417767,0.010184380469253334,0.03396603396603397,34,0.79
339,71.688004,57.25,4.488,1.45,1.08,0,nan,1001,1.2253017116262532,1.9755040151887222,1.2998617982727145,1.0606129916704352,1.7173096873324363,2.213983175914074,0.33289694341289844,15.27600172163712,18.077554013421945,15.386743937055375,16.278330892657866,1.3395245152432635,280.7008154035895,282.842712474619,0.24817473004751409,0.07235405472439042,0.9920079920079921,0.009936371784902804,0.01660982089854124,0.0054507501748106,0.03496503496503497,35,0.79
340,72.145697,57.25,4.488,1.45,1.26,0,nan,1001,1.2890885168404915,2.0593076943566957,1.3679841380837097,1.4186998627597183,1.7129232219480737,2.216140930355185,0.3359263881801344,15.285552203340393,18.10536762898619,15.394892051232587,16.278234902431723,1.2846858086680386,280.83106184951424,282.842712474619,0.23668659780580836,0.14174442801800138,0.993006993006993,0.006298695017366067,0.009674803505847825,0.0025610822049795586,0.03496503496503497,35,0.79
341,86.597609,57.25,4.488,1.74,0.54,0,nan,1001,2.5273887680309612,3.471429292190637,2.64075078680915,2.8919812669632723,3.468087834233026,4.716261171618259,0.9573121954910077,15.607964108412743,18.67068319234227,15.308903675991672,16.490168587755587,1.688629329377971,279.8776596689403,282.842712474619,-0.030574365374387517,0.09779862809010809,0.989010989010989,0.009827591045846058,0.012652833018265513,0.004023198275909013,0.007992007992007992,8,0.78
342,84.989077,57.25,4.488,1.74,0.72,0,nan,1001,2.344873550487949,3.4921042380198157,2.4971119408029607,2.920807617307479,3.1992992748530904,4.717180166372458,1.092257556325229,15.596196842252102,18.683002720917187,15.34762684656285,16.466085198896035,1.5189999319048704,280.2677218753964,282.842712474619,-0.03415716294660467,0.12761186628630278,0.99000999000999,0.011579957503585103,0.026102423903596232,0.009672246184330198,0.011988011988011988,12,0.78
343,80.601455,57.25,4.488,1.74,0.9,0,nan,1001,1.9608633359735967,3.4854722210401428,2.1193879580043595,2.669548596256129,2.5120735202003677,4.7017277824111945,1.0983839419356718,15.484624260598384,18.647978333042985,15.368149055652095,16.467579377111516,1.418455146063819,280.5169266985546,282.842712474619,-0.03829484349593109,0.16147857724828443,0.9920079920079921,0.012586632429024323,0.024282844245427322,0.007528513046421039,0.007992007992007992,8,0.78
344,87.105827,57.25,4.488,1.74,1.08,0,nan,1001,2.614644604818801,3.500375182112886,2.6944742086762,2.6168265958303483,3.5731739374545075,4.671211771776289,0.8741397834576031,15.699491917429246,18.66979343864608,15.382317234284118,16.453829605962966,1.3385193591538187,280.6222582578132,282.842712474619,-0.12354559102687153,0.0720847019507445,0.9920079920079921,0.0020665733180207178,0.008844376027704747,0.0016309172769159107,0.005994005994005994,6,0.78
345,86.203147,57.25,4.488,1.74,1.26,0,nan,1001,2.500516171353035,3.4725215663826168,2.6143615725412297,3.230441401355958,3.464307013447643,4.738616820743351,0.9760197109093225,15.688019802026382,18.687319815811684,15.389973170892345,16.38947033093611,1.284037643775734,280.63550640656655,282.842712474619,-0.062463655284567925,0.14146064736535216,0.993006993006993,0.017209951460404316,0.0221795330170391,0.006385089810046997,0.00999000999000999,10,0.77
346,86.960228,57.25,4.488,2.03,0.54,0,nan,1001,2.559456975308179,3.4920059873912406,2.665201900356628,2.5179532241404425,3.504979034037073,4.6984975818197805,0.919499834024003,15.622394072722868,18.688906103118132,15.317488000750984,16.489594867185343,1.6309957748668324,280.27326509935017,282.842712474619,0.028888429901277372,0.10266246952212008,0.991008991008991,0.013729509330005829,0.020065777003082798,0.005350560075141569,0.008991008991008992,9,0.77
347,84.442092,57.25,4.488,2.03,0.72,0,nan,1001,2.2922082721588906,3.444586304625888,2.4480960992026555,2.952698204939897,3.1449164974854344,4.722324549573076,1.1113676110796795,15.588630253088784,18.716496684469437,15.350828073823218,16.46516948315744,1.5076792000143746,280.53423475837354,282.842712474619,0.02882989212959454,0.12580753447410906,0.991008991008991,0.014574215918171648,0.021075090699649534,0.006309467363373705,0.008991008991008992,9,0.77
348,86.602657,57.25,4.488,2.03,0.9,0,nan,1001,2.5351447270370993,3.4827363329238796,2.6422877473806747,3.2056596826913406,3.522002175349865,4.7140665810791385,0.9338114430127334,15.679894614160755,18.697925836449162,15.37124908711868,16.466121994862895,1.4162929492415632,280.7220372914506,282.842712474619,0.028669815162367548,0.16138409722239644,0.9920079920079921,0.006798400484535151,0.008492099465294799,0.0028037657221960956,0.00999000999000999,10,0.77
349,86.948645,57.25,4.488,2.03,1.08,0,nan,1001,2.5862782347664512,3.4915473613736854,2.6941082948181787,3.1985902058968305,3.4558904998102773,4.725597384210328,0.925972018539361,15.678301777783265,18.661394172019076,15.38465498892982,16.466451047189107,1.3375681873453895,280.88760721333165,282.842712474619,0.027072284044650088,0.07213974488906677,0.9920079920079921,0.008921721372469783,0.01371372329395623,0.0037835510044025833,0.00999000999000999,10,0.77
350,85.076231,57.25,4.488,2.03,1.26,0,nan,1001,2.352601723174507,3.4690264839415583,2.5030758499474994,2.977303123725098,3.2646135244380226,4.7295812260759496,1.0817667723426407,15.654441882992842,18.65679665615091,15.393199660203067,16.46655993232556,1.2834556695226498,281.0043738438074,282.842712474619,0.03140912059375473,0.14140085463223923,0.993006993006993,0.00890065172704749,0.015804187164675375,0.004577190733343876,0.007992007992007992,8,0.77
351,76.605909,57.25,5.236,0.87,0.54,0,nan,1001,1.7745826888851572,3.490347052531243,1.937813350622672,1.3733985857832194,2.0121696346161015,4.284986848161861,0.7102307079780117,15.145881782142101,19.534707210965006,15.19148221166981,16.018999307219577,1.746997548078321,261.87975598744737,282.842712474619,6.48401385413836,0.09308859701292108,0.987012987012987,0.003529637643123377,0.01124601533790053,0.002212589426372549,0.011988011988011988,12,0.78
352,77.675786,57.25,5.236,0.87,0.72,0,nan,1001,1.8266423972035024,3.484937915063579,1.991555576522654,2.976598384501809,2.021645827713934,4.287149821153875,0.6988327800893344,15.193118028236684,19.513405086614455,15.23934456137557,16.192341385089122,1.523913978116158,262.5076517276396,282.842712474619,6.779952979473632,0.11433481134928741,0.99000999000999,0.01062926075636828,0.021074669054023016,0.005475116104487755,0.01998001998001998,20,0.78
353,81.999165,57.25,5.236,0.87,0.9,0,nan,1001,2.393549096337536,3.433405632593132,2.517734341060953,3.0388653334699844,2.3139933264678043,4.110129666553076,0.8080540416318335,15.236026095107222,19.40003327912918,15.24997945958057,16.07490201141182,1.4207570299979861,261.51066108807913,282.842712474619,13.717861452335637,0.15537457704897667,0.9920079920079921,0.0017579042072023415,0.004379124769281797,0.0009838415766814227,0.001998001998001998,2,0.77
354,81.847757,57.25,5.236,0.87,1.08,0,nan,1001,2.344599371948031,3.4827472520751455,2.482596043069584,3.037991721909426,2.3539028819927466,4.194272991846966,0.8607033861863825,15.253810814567757,19.505019302695473,15.261253465630348,16.104990480706192,1.3404948736780338,261.1815370851774,282.842712474619,14.033862872542727,0.07896182648247131,0.993006993006993,2.73335648546141e-05,0.000930356539045397,6.778198343021523e-05,0.002997002997002997,3,0.78
355,81.784226,57.25,5.236,0.87,1.26,0,nan,1001,2.396505953247208,3.4945646585661767,2.518835806516736,2.902040182013129,2.3096231331193984,4.084259669762619,0.799500808849971,15.258969255897421,19.43620093067736,15.273190288392746,15.975214014712595,1.2860721581602612,261.5827941814925,282.842712474619,13.570414281002043,0.16303426366161072,0.994005994005994,0.006400390449753154,0.010884086532030516,0.004522741232832516,0.002997002997002997,3,0.77
356,88.109877,57.25,5.236,1.16,0.54,0,nan,1001,2.6864886196912767,3.4965545592929823,2.8002104078848298,3.289246201773309,3.1873667207038086,4.56922177844131,0.9267779395465419,15.434209478341739,17.784863045006947,15.231508532255782,16.731546975208396,1.735883960071847,272.85994817147866,282.842712474619,10.864053017874932,0.09324276449065069,0.987012987012987,0.014130914925168785,0.017978515902168753,0.004840404656353186,0.002997002997002997,3,0.78
357,88.154983,57.25,5.236,1.16,0.72,0,nan,1001,2.715411235952304,3.497194791759633,2.8247840520895067,2.4742051715913673,3.2051291632532,4.56756971743141,0.9043733582263176,15.481858592474984,17.783098056829065,15.278083434995567,16.7042062284092,1.5199093743102616,273.38463509036137,282.842712474619,10.875919220582205,0.11506685836958966,0.99000999000999,0.007371271397958529,0.009645953042815129,0.0026034442435993402,0.007992007992007992,8,0.77
358,88.157333,57.25,5.236,1.16,0.9,0,nan,1001,2.7088677658654428,3.4959364719932786,2.8190918126191566,2.98654577873081,3.1851016802128838,4.616256550793856,0.9151332300605151,15.500398555584598,17.78793048539524,15.299608189447792,16.70637023188363,1.416084110407282,273.77158574200234,282.842712474619,10.723014445346656,0.1553701976105334,0.9920079920079921,0.011903723642539107,0.014935053198055527,0.0038876003548654198,0.005994005994005994,6,0.77
359,87.872839,57.25,5.236,1.16,1.08,0,nan,1001,2.687395188220766,3.4994175618813417,2.8024471014040073,3.2154071700826217,3.155160797271564,4.592493730070331,0.933308057484205,15.512317051285088,17.78178515884796,15.315985769271329,16.70868223082724,1.3348667543546042,274.17084866081177,282.842712474619,10.454832596829693,0.078690979846923,0.993006993006993,0.002695916326863052,0.005986564480979181,0.0017821976781059532,0.004995004995004995,5,0.77
360,86.585326,57.25,5.236,1.16,1.26,0,nan,1001,2.504391025769009,3.4981595724577614,2.653282207580771,3.2795274761865394,3.010396236083514,4.605708818568201,1.0254640893446358,15.506790249451532,17.7819746959712,15.331832891555983,16.709792125986326,1.2797787692480151,274.84817367754823,282.842712474619,9.589547885850221,0.16313453196905786,0.994005994005994,0.014590445743857833,0.021570795640513306,0.0063847125244443585,0.004995004995004995,5,0.77
361,72.076175,57.25,5.236,1.45,0.54,0,nan,1001,1.2594891594194773,1.9267776178411713,1.3271288977194786,1.2075539715017216,1.7119968658696054,2.2131620573857065,0.33526110158492656,15.199184739821916,18.067145112737947,15.309002089519183,16.30793818573423,1.7062401257178401,279.8426949957295,282.842712474619,0.25742761611750453,0.09213669885923798,0.989010989010989,0.009361111288153465,0.02617774668139732,0.007362522434098995,0.03696303696303696,37,0.78
362,72.217724,57.25,5.236,1.45,0.72,0,nan,1001,1.2696541410042934,1.976498690414064,1.34274187042715,1.1082960937786288,1.712627455753051,2.2151192092384737,0.3350568552820702,15.243133912231555,18.08401658694351,15.352497839113393,16.27645949846191,1.5147672009381112,280.26664369470996,282.842712474619,0.25556397255868485,0.1164122147912443,0.99000999000999,0.0161342043475628,0.03291514213665931,0.009469977789343864,0.030969030969030968,31,0.78
363,71.977084,57.25,5.236,1.45,0.9,0,nan,1001,1.247949815834435,2.043051101340205,1.3250815132544151,1.1440020300531364,1.7161461276476817,2.2161674616296776,0.3323735646332192,15.26370263806325,18.095614253746625,15.373835628781146,16.27821904654536,1.4118039774738815,280.5265941786302,282.842712474619,0.2533817175159178,0.1551449665552905,0.9920079920079921,0.013104864661119773,0.02577355690827685,0.007955585851067223,0.03996003996003996,40,0.78
364,72.031872,57.25,5.236,1.45,1.08,0,nan,1001,1.2462351884511744,2.0528510194213827,1.327838343552248,1.0633698856718412,1.716953884777831,2.2152621504886887,0.33182501319976937,15.277540903567667,18.10469820821995,15.386838977540483,16.27830173266573,1.3301658623336656,280.7202509904937,282.842712474619,0.24682279623707623,0.07843914973950818,0.993006993006993,0.008815962381914415,0.0249328095191081,0.007297750520418779,0.030969030969030968,31,0.79
365,71.81176,57.25,5.236,1.45,1.26,0,nan,1001,1.2433606990226882,1.9564585163170654,1.3149577201776892,1.0864160236284806,1.7141192967054304,2.2175694875216996,0.33585882977728204,15.287665177247074,18.077166417489597,15.398154554013535,16.278226777716327,1.2747799334221768,280.8676976947903,282.842712474619,0.23465235990586136,0.16290196214463634,0.994005994005994,0.007120903740788806,0.01858215675760071,0.005864946202512569,0.04095904095904096,41,0.79
366,86.602113,57.25,5.236,1.74,0.54,0,nan,1001,2.526724504526667,3.4746163214091856,2.640157233011754,2.9738641348497468,3.468735570865656,4.726066839589575,0.9584286566343043,15.606955449959898,18.67227391572136,15.307822387735776,16.492705574352183,1.6954194494133559,279.86800608310665,282.842712474619,-0.030614318771652622,0.09256015315413815,0.989010989010989,0.010300840718493477,0.01301467923489345,0.004178280607022305,0.008991008991008992,9,0.77
367,80.896835,57.25,5.236,1.74,0.72,0,nan,1001,1.9790373680015194,3.4900743381717843,2.152969605245008,3.157628134280893,2.5871004515723484,4.724624514281472,1.1008129206847326,15.477329310753767,18.68448688379171,15.348678531842102,16.466192566785185,1.5106519563829064,280.2890003605229,282.842712474619,-0.0349579168421444,0.11729840869124596,0.99000999000999,0.008132664610106775,0.016516788521163638,0.003893400725376683,0.011988011988011988,12,0.78
368,84.373101,57.25,5.236,1.74,0.9,0,nan,1001,2.2698588710107583,3.4755445894201547,2.4375935789816188,3.034527569246251,3.153258523908757,4.717641422206478,1.1153752894959257,15.608679635041671,18.6980315370834,15.369466981746609,16.467594905729086,1.4098818622816325,280.5283418066935,282.842712474619,-0.03244715158072248,0.15495250394000545,0.9920079920079921,0.014088183326758255,0.019914584491543222,0.005762950049426203,0.008991008991008992,9,0.78
